Date,High,Low,Open,Close,Volume,Adj Close
19/11/2019,70.33200073,68.19000244,70.19000244,69.63999939,1704700,69.63999939
20/11/2019,71.70999908,68.55000305,69.25,70.98999786,2780700,70.98999786
21/11/2019,71.94999695,69.58000183,71.5,69.91999817,1127000,69.91999817
22/11/2019,74,71.15000153,72,73.16000366,3051900,73.16000366
25/11/2019,75.05999756,72.86000061,73.80000305,74.55000305,1936400,74.55000305
26/11/2019,75.76999664,74.76000214,75,75.16000366,1836500,75.16000366
27/11/2019,75.83999634,73.36000061,75.80999756,74.08000183,1355900,74.08000183
29/11/2019,74.94000244,73.86000061,74.09999847,74.5,512600,74.5
02/12/2019,74.5,68.45999908,74.05999756,68.93000031,3138600,68.93000031
03/12/2019,70.52999878,66.05000305,66.72000122,70.01999664,2444200,70.01999664
04/12/2019,70.90000153,69.15000153,70.5,69.95999908,2076500,69.95999908
05/12/2019,70.75,69.22000122,70.02999878,69.66999817,3672600,69.66999817
06/12/2019,65.08000183,62.11000061,64.26000214,62.74000168,11253600,62.74000168
09/12/2019,67.26999664,62.33000183,62.38999939,65.94000244,5234100,65.94000244
10/12/2019,65.83000183,63.38999939,65.48999786,64.56999969,3895700,64.56999969
11/12/2019,64.44999695,62.04999924,64.23999786,63.52000046,3685600,63.52000046
12/12/2019,64.23000336,62.11999893,63.49000168,62.49000168,3317300,62.49000168
13/12/2019,63.75,62.02000046,62.5,63.54000092,2489400,63.54000092
16/12/2019,66.38999939,63.56000137,63.59000015,66.34999847,3282800,66.34999847
17/12/2019,66.62000275,65.40000153,66.62000275,66.16999817,2301000,66.16999817
18/12/2019,68.13999939,66.04000092,66.22000122,67.59999847,2237000,67.59999847
19/12/2019,68.45999908,67.09999847,67.75,68.18000031,1610500,68.18000031
20/12/2019,68.48000336,66.41500092,68.19999695,66.93000031,2201400,66.93000031
23/12/2019,67.5,65.93000031,67.01999664,66.15000153,1663500,66.15000153
24/12/2019,66.88500214,65.73999786,66.30000305,66.45999908,562600,66.45999908
26/12/2019,68.19000244,66.30000305,66.5,67.44999695,1387600,67.44999695
27/12/2019,67.95999908,66.51000214,67.51000214,66.63999939,955400,66.63999939
30/12/2019,67.18000031,65.51999664,66.55999756,66.79000092,1162700,66.79000092
31/12/2019,68.18000031,66.30999756,66.37999725,68.04000092,1351400,68.04000092
02/01/2020,69.23500061,68.01999664,68.80000305,68.72000122,1315500,68.72000122
03/01/2020,68.68000031,67.09999847,67.62000275,67.27999878,1127900,67.27999878
06/01/2020,70.49500275,65.81199646,66.62999725,70.31999969,3151600,70.31999969
07/01/2020,72.83899689,69.37000275,70.29000092,71.90000153,6985400,71.90000153
08/01/2020,73.29000092,71.02999878,71.80999756,72.55000305,2482300,72.55000305
09/01/2020,74,71.34999847,73.98999786,72.62000275,2772000,72.62000275
10/01/2020,73.80000305,72.25,73.08000183,73.08999634,1655100,73.08999634
13/01/2020,75.58000183,73.80000305,73.88999939,74.02999878,3347100,74.02999878
14/01/2020,75.11499786,72.26000214,74.31999969,73.16000366,1909500,73.16000366
15/01/2020,77.77999878,73.19999695,73.27999878,76.94000244,3963500,76.94000244
16/01/2020,78.79000092,75.11000061,78,76.11000061,2998300,76.11000061
17/01/2020,76.90000153,75.48999786,76.66000366,75.55999756,1357400,75.55999756
21/01/2020,77.12000275,74.31999969,75.55999756,76.73000336,1606700,76.73000336
22/01/2020,77.10600281,75.45999908,77.06999969,75.54000092,1501600,75.54000092
23/01/2020,75.97000122,74.20999908,75.66999817,74.47000122,1279000,74.47000122
24/01/2020,76.18499756,72.375,74.97000122,73,1660200,73
27/01/2020,72.13200378,70.31999969,71.33000183,70.44000244,1750700,70.44000244
28/01/2020,72.48000336,70.26000214,71,71.51000214,1598200,71.51000214
29/01/2020,74.13999939,71.21299744,72.51000214,73.58000183,1373400,73.58000183
30/01/2020,74.80000305,72.55000305,73.09999847,74.54000092,1425400,74.54000092
31/01/2020,76.66999817,73.30000305,74.26999664,76.30000305,2521700,76.30000305
03/02/2020,88.94000244,77.51000214,77.69000244,87.66000366,12941300,87.66000366
04/02/2020,93.30000305,83.5,91.04000092,85.79000092,10611000,85.79000092
05/02/2020,90.97000122,83.75499725,85.76999664,86.98999786,5126800,86.98999786
06/02/2020,89.44000244,85.26000214,87,87.26000214,2410800,87.26000214
07/02/2020,90.59999847,86.80999756,87.23000336,88.63999939,2636600,88.63999939
10/02/2020,89.98000336,86.91000366,89.08999634,89.66999817,2071600,89.66999817
11/02/2020,90.5,87.93000031,90,88.68000031,2731900,88.68000031
12/02/2020,89.5,86.51999664,88.66000366,88.27999878,1671100,88.27999878
13/02/2020,91.93000031,87,87.61000061,89.86000061,3406400,89.86000061
14/02/2020,91.70999908,89.80999756,90.87999725,90.94999695,2295000,90.94999695
18/02/2020,98.13999939,92.40000153,93.01999664,96.38999939,5608200,96.38999939
19/02/2020,105.0800018,99.75,100.3199997,103.9300003,7793800,103.9300003
20/02/2020,110.75,101.4300003,104,105.2900009,11293200,105.2900009
21/02/2020,104.2900009,98.08999634,104.0299988,101.7600021,5519200,101.7600021
24/02/2020,110,97.01999664,97.80000305,105.0100021,12172800,105.0100021
25/02/2020,111.8000031,104.4660034,108.5199966,107.0800018,13425900,107.0800018
26/02/2020,111.3000031,105.5999985,109.9430008,106.8799973,6867500,106.8799973
27/02/2020,118,107.5999985,109.4300003,113.5500031,13511800,113.5500031
28/02/2020,121.9300003,97.37000275,121.0699997,105,21617100,105
02/03/2020,114.5,102.5,109.3499985,113.1100006,10157400,113.1100006
03/03/2020,119.1999969,112.1100006,114.5500031,117.4700012,11033700,117.4700012
04/03/2020,119.9700012,113.1100006,118.5100021,116.8000031,12102600,116.8000031
05/03/2020,129.8300018,110,110.25,125,28149400,125
06/03/2020,122,107,119.6500015,114.3199997,22975700,114.3199997
09/03/2020,116.5,100.8799973,105,113.75,14571300,113.75
10/03/2020,113.8000031,105,113.8000031,108.4899979,10244000,108.4899979
11/03/2020,113.9899979,107,108.4100037,110.3000031,12576700,110.3000031
12/03/2020,113.8710022,104.3899994,106.25,109.4700012,12097900,109.4700012
13/03/2020,113.8000031,104.1600037,113,107.4700012,9233500,107.4700012
16/03/2020,119.8700027,103.1999969,105,107.8600006,17210700,107.8600006
17/03/2020,113.8300018,102,107.3300018,111.0999985,18721500,111.0999985
18/03/2020,119,108.8499985,111,118.7099991,13594300,118.7099991
19/03/2020,132.2299957,119.0999985,122.9499969,123.7699966,16248400,123.7699966
20/03/2020,135.9799957,124,129,130.5500031,13872600,130.5500031
23/03/2020,164.9400024,137.25,141.996994,159.5599976,27681500,159.5599976
24/03/2020,155,133.8800049,154,135.1799927,22401300,135.1799927
25/03/2020,149,136.1999969,140.1049957,138.1100006,14743000,138.1100006
26/03/2020,146.6499939,138.1999969,140.5099945,141.1499939,9252700,141.1499939
27/03/2020,154.9700012,145.6000061,145.6999969,151.6999969,13271900,151.6999969
30/03/2020,161.6900024,147.1999969,160.7599945,150.8800049,15762200,150.8800049
31/03/2020,149.7899933,143.3569946,147.0200043,146.1199951,10023700,146.1199951
01/04/2020,144.6000061,135.1799927,144.5,137,11453300,137
02/04/2020,133.4889984,114.5,125.3000031,121.9300003,27313800,121.9300003
03/04/2020,128.4799957,120.1100006,124.3000031,128.1999969,12238100,128.1999969
06/04/2020,125.1750031,108.5299988,113.6299973,122.9400024,25378900,122.9400024
07/04/2020,118.4400024,109.5709991,118.0049973,113.75,20166200,113.75
08/04/2020,125.8779984,112.5,115.0199966,117.8099976,26243300,117.8099976
09/04/2020,125.5,114,117.8000031,124.5100021,15513000,124.5100021
13/04/2020,136.8600006,125.6039963,127,135.9199982,15411700,135.9199982
14/04/2020,145.1999969,139.0099945,141.0700073,141.8899994,11679900,141.8899994
15/04/2020,152.5700073,140,141.7100067,151.5599976,14193300,151.5599976
16/04/2020,154.25,146.8000031,149.9199982,150.2599945,15138200,150.2599945
17/04/2020,153.7890015,144.0299988,147.9100037,150.0599976,11328400,150.0599976
20/04/2020,155,148.2539978,153.3000031,148.9900055,11218700,148.9900055
21/04/2020,154.75,138.3600006,151.4199982,143.2700043,9709100,143.2700043
22/04/2020,152.2799988,145.1000061,147.1000061,150.25,6520700,150.25
23/04/2020,169.75,153.4900055,154.0099945,169.0899963,22159800,169.0899963
24/04/2020,181.5,158.3000031,177.1499939,158.8000031,43814100,158.8000031
27/04/2020,167.8500061,155,156.5899963,164.6000061,19783700,164.6000061
28/04/2020,166,155.25,165,156.7200012,13477800,156.7200012
29/04/2020,151,143.3800049,147.9799957,146.4799957,22033300,146.4799957
30/04/2020,143.8000031,133.6799927,139.9900055,135.1699982,16682300,135.1699982
01/05/2020,141.6300049,132.6699982,136,138.5599976,13807000,138.5599976
04/05/2020,144.9799957,140.4499969,140.7700043,143.4400024,9184700,143.4400024
05/05/2020,148.4400024,140.8600006,144.4299927,144.8200073,7376300,144.8200073
06/05/2020,150.7400055,144.0899963,145.4700012,149.5899963,6031100,149.5899963
07/05/2020,162,154.0399933,154.8399963,157.8000031,8388900,157.8000031
08/05/2020,161.1600037,152.7050018,160,155.3999939,7071800,155.3999939
11/05/2020,168,158,159.4299927,166.4799957,10142700,166.4799957
12/05/2020,168.2299957,160.0500031,168,161.0399933,7102600,161.0399933
13/05/2020,171.5,159.1699982,163.6100006,167.1399994,11081300,167.1399994
14/05/2020,170.8000031,162.8899994,168.2599945,167.9100037,6730500,167.9100037
15/05/2020,175.4400024,166.5599976,166.75,174.8300018,8540500,174.8300018
18/05/2020,173.4400024,162.6419983,170.0299988,164.6900024,9608300,164.6900024
19/05/2020,173.8600006,166.2100067,167,173.6799927,8485500,173.6799927
20/05/2020,175.6399994,170.5299988,173.5299988,175.4799957,6910000,175.4799957
21/05/2020,177.8000031,168.3600006,175.9600067,172.0299988,5525300,172.0299988
22/05/2020,175.8899994,170.1999969,171.8600006,171.0599976,4302200,171.0599976
26/05/2020,169.6900024,163.1199951,169.1000061,164,6689700,164
27/05/2020,162.2200012,149.1600037,158.0099945,161.9700012,10076700,161.9700012
28/05/2020,169.3999939,159.1999969,159.2299957,163.5500031,6386800,163.5500031
29/05/2020,179.9900055,167.8600006,168,179.4799957,15219600,179.4799957
01/06/2020,205.8699951,183,183.1799927,204.1499939,24394400,204.1499939
02/06/2020,212.6900024,197.3200073,210.25,208.0800018,36853400,208.0800018
03/06/2020,224.4600067,202.3200073,211.6999969,223.8699951,32390100,223.8699951
04/06/2020,223,207.6000061,221,210.3500061,20212600,210.3500061
05/06/2020,208.9400024,196.1000061,200.1100006,207.6000061,16298700,207.6000061
08/06/2020,211.4400024,198.6600037,204.3500061,209.8300018,10457500,209.8300018
09/06/2020,210.5899963,202.9299927,209.8300018,205.4299927,7521800,205.4299927
10/06/2020,221.5299988,208.2599945,208.8899994,221.0200043,12241100,221.0200043
11/06/2020,232,218.5,219.1799927,222.0700073,17615800,222.0700073
12/06/2020,231.4499969,216.75,224.7899933,219.5200043,8780400,219.5200043
15/06/2020,239.5899963,226.3800049,227.8399963,239.0200043,13959100,239.0200043
16/06/2020,243.5,231.8209991,235.9900055,242.5599976,11333300,242.5599976
17/06/2020,243.8800049,235.1199951,243.1799927,236.7599945,11704300,236.7599945
18/06/2020,242.6100006,238.2200012,240.3899994,241.5700073,9340900,241.5700073
19/06/2020,243.5700073,238.7039948,241.6399994,243.4799957,10077500,243.4799957
22/06/2020,254.8999939,247.2899933,247.4649963,251.2700043,11093700,251.2700043
23/06/2020,254.7749939,247.5700073,251.2599945,252.8099976,8791500,252.8099976
24/06/2020,258.75,248.6000061,254.5,255.8999939,9862800,255.8999939
25/06/2020,260.2900085,252.6600037,258.230011,259.5100098,7490500,259.5100098
26/06/2020,261.6199951,250.3600006,260.519989,256.7999878,17142900,256.7999878
29/06/2020,255.8999939,243.5899963,254.9700012,248.5599976,8436400,248.5599976
30/06/2020,256.8299866,248.3500061,249.8699951,253.5399933,6305500,253.5399933
01/07/2020,261,247.2100067,251.3500061,259.1300049,6803300,259.1300049
02/07/2020,263.7999878,258,261,261.7399902,5629000,261.7399902
06/07/2020,275.0799866,259.3200073,265,261,12250200,261
07/07/2020,266.4500122,258.1000061,261.5499878,262.1000061,7819700,262.1000061
08/07/2020,268.5280151,261.2900085,263.7999878,266.3200073,6012900,266.3200073
09/07/2020,272.7000122,264.2200012,269.0100098,269.519989,5396000,269.519989
10/07/2020,278.1600037,268.6400146,271.769989,275.8699951,6354800,275.8699951
13/07/2020,281,256.3380127,278.6300049,260.2999878,9293000,260.2999878
14/07/2020,265.3299866,240.4499969,260.9599915,260.0100098,8713100,260.0100098
15/07/2020,257.5,248.1199951,253.6999969,256.2200012,6073600,256.2200012
16/07/2020,253,243.4299927,250.3899994,248.5399933,5420100,248.5399933
17/07/2020,250.9369965,241.2899933,247.1699982,246.5399933,4626600,246.5399933
20/07/2020,271.3500061,245.9900055,246.4869995,268.5799866,9784900,268.5799866
21/07/2020,269.75,258.2000122,268.75,260.4400024,4756600,260.4400024
22/07/2020,265.3999939,255.8099976,261.9500122,261.1799927,4581600,261.1799927
23/07/2020,264.8999939,249.2100067,260.8399963,251.5,4589400,251.5
24/07/2020,250.2100067,237.1999969,246.1999969,246.5599976,4303200,246.5599976
27/07/2020,252.9700012,246.2200012,249.2799988,252.3300018,3328600,252.3300018
28/07/2020,258.9100037,251.3200073,252.6999969,252.1799927,3366200,252.1799927
29/07/2020,259.9299927,251.1499939,255.5500031,252.3899994,3333700,252.3899994
30/07/2020,256.3259888,239.3200073,250.3139954,250,7926100,250
31/07/2020,255.1999969,248.3600006,253.5,253.9100037,3378800,253.9100037
03/08/2020,271.1000061,256.1099854,256.8299866,268,6779300,268
04/08/2020,269.1900024,262,268,267.3399963,3087300,267.3399963
05/08/2020,275.0939941,262.519989,266.2900085,272.8999939,4514900,272.8999939
06/08/2020,274.480011,263.9100037,273.8699951,268.25,3602900,268.25
07/08/2020,268,252.7899933,266.4500122,258.730011,5024700,258.730011
10/08/2020,261.4400024,244.5399933,259.1400146,250,5714000,250
11/08/2020,245.4799957,230,245.4799957,231.0399933,9730500,231.0399933
12/08/2020,239.3999939,230.75,232.3000031,236.7200012,3924600,236.7200012
13/08/2020,250.1000061,238.1499939,238.1499939,247.25,4749700,247.25
14/08/2020,252.4299927,242.3999939,249.4400024,244.9100037,3662800,244.9100037
17/08/2020,267.9400024,248.5099945,248.6999969,266.1499939,8959200,266.1499939
18/08/2020,277.7799988,265.5,271.7200012,276.7999878,6517000,276.7999878
19/08/2020,279.5899963,270.321991,274.6849976,273.5100098,4674000,273.5100098
20/08/2020,290.8800049,273.9899902,274.4500122,290.6900024,9318400,290.6900024
21/08/2020,295.9700012,286.9440002,291,289.6799927,5250100,289.6799927
24/08/2020,293.8699951,274.1059875,293,282.2799988,6463500,282.2799988
25/08/2020,293.7219849,275.8099976,279,290.4400024,4602900,290.4400024
26/08/2020,302,290.8500061,293,295.269989,5692100,295.269989
27/08/2020,301.519989,290.3299866,295.6900024,294.6799927,5560600,294.6799927
28/08/2020,303.5799866,297.2600098,299.2200012,299.269989,5342300,299.269989
31/08/2020,325.8999939,301.269989,304.0100098,325.1000061,23468100,325.1000061
01/09/2020,478,410.6799927,439.5100098,457.6900024,53226200,457.6900024
02/09/2020,445.6700134,410,445.6700134,423.5599976,18866800,423.5599976
03/09/2020,409.8999939,367,399.5499878,381.3200073,20304300,381.3200073
04/09/2020,386.0100098,346.7600098,375.5,369.8900146,13230100,369.8900146
08/09/2020,365.5,345.6799927,350.7000122,350.8800049,7966500,350.8800049
09/09/2020,394.7990112,362.1229858,369.75,389.6499939,17325800,389.6499939
10/09/2020,407.8200073,378.3599854,400,384.480011,11932100,384.480011
11/09/2020,400.75,373.0499878,389.1300049,383,9297600,383
14/09/2020,404.3599854,386.1300049,391.7449951,403.5100098,7963100,403.5100098
15/09/2020,413.5,391.0499878,410,410.9400024,8495600,410.9400024
16/09/2020,419.4200134,404.2200012,406.2739868,408.1700134,6739800,408.1700134
17/09/2020,417.8200073,387,389,413.125,9260400,413.125
18/09/2020,442,407.5,419.7999878,438.730011,22315700,438.730011
21/09/2020,470,434,434,468.4700012,16843800,468.4700012
22/09/2020,494.8999939,458.75,477,492.6000061,16440600,492.6000061
23/09/2020,529.7399902,483.2529907,489.4899902,500.5299988,27051300,500.5299988
24/09/2020,502.25,457.6900024,487.0100098,464.980011,17896600,464.980011
25/09/2020,500,474.8699951,474.8699951,496.5,12906800,496.5
28/09/2020,519.7700195,479.5700073,502.4100037,487.6600037,17621300,487.6600037
29/09/2020,489.7999878,463,488.1300049,465.5,15211300,465.5
30/09/2020,481.5549927,462,464.2099915,470.1099854,8971100,470.1099854
01/10/2020,483.730011,465,477,482.9899902,7859300,482.9899902
02/10/2020,507.4899902,481,485.0050049,482.230011,12791700,482.230011
05/10/2020,496.8999939,475.2600098,493.9700012,485.3699951,7534700,485.3699951
06/10/2020,487.8999939,473.2229919,480.5100098,478.25,6097700,478.25
07/10/2020,487.5,477.1099854,482.5,480.6099854,4449500,480.6099854
08/10/2020,489.4899902,475.5799866,484,478.5499878,4193100,478.5499878
09/10/2020,498.8999939,484.0799866,487.9899902,492.4100037,8719700,492.4100037
12/10/2020,506.1099854,490.4779968,501.4299927,491.5400085,6979500,491.5400085
13/10/2020,520,493,494,518.789978,8941500,518.789978
14/10/2020,519.7999878,498.6000061,518.7800293,509.25,8308900,509.25
15/10/2020,540.0499878,506.5,509.0799866,536.4000244,16520600,536.4000244
16/10/2020,565.4500122,543.25,544,559,13745800,559
19/10/2020,588.8400269,562.5499878,572.5,568.3400269,15193200,568.3400269
20/10/2020,575.6900024,534.5900269,572.3300171,537.0200195,12098200,537.0200195
21/10/2020,551.6599731,511.7799988,535.8800049,513.1900024,9215400,513.1900024
22/10/2020,530.4299927,503.4700012,521.7800293,520.539978,8100900,520.539978
23/10/2020,527,505.4100037,522.3300171,511.519989,5377100,511.519989
26/10/2020,541.1049805,510.3099976,520.4890137,517.789978,10080800,517.789978
27/10/2020,540,513.2999878,525.2199707,538.9899902,7227600,538.9899902
28/10/2020,553.8590088,511.5,549.5,516.0100098,8810100,516.0100098
29/10/2020,525.4550171,483.5,521.1900024,489.6799927,9207600,489.6799927
30/10/2020,495.9500122,457.019989,481.5,460.9100037,8697800,460.9100037
02/11/2020,477,440,462.2900085,453,8051900,453
03/11/2020,461.8800049,445.0100098,456.3280029,451.5100098,6497000,451.5100098
04/11/2020,484.9400024,455.3999939,471.9200134,483.7000122,8048500,483.7000122
05/11/2020,499.3500061,480.7609863,497.9899902,496.730011,6379900,496.730011
06/11/2020,505.8800049,482.730011,494.6600037,500.1099854,4266000,500.1099854
09/11/2020,446.4700012,402,433,413.2399902,18033500,413.2399902
10/11/2020,414.4500122,366.2799988,412.5039978,376.0100098,20751900,376.0100098
11/11/2020,419.7999878,385,391.6499939,413.3399963,16691100,413.3399963
12/11/2020,435.75,419.6099854,427.8500061,428.6400146,14910000,428.6400146
13/11/2020,428.4689941,396.8699951,425.9899902,403.5799866,11732200,403.5799866
16/11/2020,400.7999878,375.1000061,382.6000061,399.1499939,12054400,399.1499939
17/11/2020,411.5,396.3200073,406.2900085,401.6300049,6972100,401.6300049
18/11/2020,423.5,390.2200012,399,415.0400085,10974200,415.0400085
19/11/2020,427.8900146,407.5,408.9899902,414.2900085,8007000,414.2900085
20/11/2020,445.2999878,415.5599976,418.5499878,439.6000061,12586600,439.6000061
23/11/2020,436.5130005,417.8800049,432.0100098,430.2799988,8486000,430.2799988
24/11/2020,438.8320007,420.0100098,421.5050049,427.5499878,6148400,427.5499878
25/11/2020,448.480011,433.3299866,435.8500061,443.7200012,8763700,443.7200012
27/11/2020,472.0400085,449,453.9899902,471.6099854,7276400,471.6099854
30/11/2020,486.8299866,460,485.7000122,478.3599854,16646500,478.3599854
01/12/2020,434.9899902,401.7200012,434.7200012,406.3099976,20837500,406.3099976
02/12/2020,424.5499878,394.5700073,399,412.8599854,10962800,412.8599854
03/12/2020,419.1700134,405.019989,413,413.5400085,6306700,413.5400085
04/12/2020,418.8800049,408.1860046,409.2600098,410.0100098,4447300,410.0100098
07/12/2020,416.7999878,405.45401,411,407.8500061,4427300,407.8500061
08/12/2020,419.5,406.75,408.8699951,412,5319400,412
09/12/2020,409.9899902,381.5,406.7479858,385.3599854,8956700,385.3599854
10/12/2020,399,380.269989,382.730011,397.9599915,4572100,397.9599915
11/12/2020,397.3389893,384.6140137,395.3500061,397.0100098,4677400,397.0100098
14/12/2020,396.75,376.6799927,388.9500122,395.9899902,6820100,395.9899902
15/12/2020,410.3200073,395.0799866,398.5050049,399.4299927,5144700,399.4299927
16/12/2020,406.5580139,393.4599915,400.4859924,404,4158500,404
17/12/2020,409.0299988,399.5599976,408.7200012,401.6199951,3792500,401.6199951
18/12/2020,408.1099854,398.25,403.7999878,406.0100098,6174800,406.0100098
21/12/2020,427.7590027,404.5799866,418.0700073,408.9700012,8557400,408.9700012
22/12/2020,413.5,396.5,408.5,409,4211000,409
23/12/2020,402.6000061,378.5799866,402,383.8800049,9554400,383.8800049
24/12/2020,384.8800049,375,383.8800049,375.1700134,3850700,375.1700134
28/12/2020,373.2799988,349.019989,370.3999939,351.3900146,9454800,351.3900146
29/12/2020,359.9070129,350.1300049,350.6600037,353.75,6080300,353.75
30/12/2020,358.7000122,345.3999939,358.4200134,353.3999939,5474500,353.3999939
31/12/2020,351.8299866,336.1000061,351.769989,337.3200073,6559700,337.3200073
04/01/2021,363.0899963,339.2000122,340.3999939,359.980011,8598300,359.980011
05/01/2021,365.0100098,349,360.3900146,360.8299866,4983500,360.8299866
06/01/2021,352.9400024,341.9200134,351,344.4100037,7124600,344.4100037
07/01/2021,354.480011,341.6000061,346,342.5,5601200,342.5
